4990000000;4990009999;Петербургский Телефон;Москва
4991000000;4991099999;АКАДО-Столица;Москва
4991110000;4991119999;Петербургский Телефон;Москва
4991200000;4991209999;Московская городская телефонная сеть;Москва
4991210000;4991219999;МГТС;Москва
4991220000;4991229999;МГТС;Москва
4991230000;4991259999;Московская городская телефонная сеть;Москва
4991260000;4991269999;МГТС;Москва
4991270000;4991299999;Московская городская телефонная сеть;Москва
4991300000;4991309999;Вымпел-Коммуникации;Москва
4991310000;4991319999;МГТС;Москва
4991320000;4991329999;МГТС;Москва
4991330000;4991339999;МГТС;Москва
4991340000;4991349999;МГТС;Москва
4991350000;4991359999;МГТС;Москва
4991360000;4991369999;Вымпел-Коммуникации;Москва
4991370000;4991379999;Московская городская телефонная сеть;Москва
4991380000;4991389999;МГТС;Москва
4991390000;4991399999;Вымпел-Коммуникации;Москва
4991400000;4991419999;Московская городская телефонная сеть;Москва
4991420000;4991429999;Московская городская телефонная сеть;Москва
4991430000;4991439999;МГТС;Москва
4991440000;4991469999;Московская городская телефонная сеть;Москва
4991470000;4991479999;МГТС;Москва
4991480000;4991489999;Московская городская телефонная сеть;Москва
4991490000;4991499999;Московская городская телефонная сеть;Москва
4991500000;4991569999;Московская городская телефонная сеть;Москва
4991570000;4991579999;МГТС;Москва
4991580000;4991587299;МГТС;Москва
4991587300;4991587599;ВПК-Телеком;Москва
4991587600;4991589999;МГТС;Москва
4991590000;4991599999;Московская городская телефонная сеть;Москва
4991600000;4991609999;Московская городская телефонная сеть;Москва
4991610000;4991619999;МГТС;Москва
4991620000;4991629999;МГТС;Москва
4991630000;4991659999;Московская городская телефонная сеть;Москва
4991660000;4991669999;МГТС;Москва
4991670000;4991679999;МГТС;Москва
4991680000;4991689999;МГТС;Москва
4991690000;4991759999;Московская городская телефонная сеть;Москва
4991760000;4991769999;Московская городская телефонная сеть;Москва
4991770000;4991899999;Московская городская телефонная сеть;Москва
4991900000;4991909999;МГТС;Москва
4991910000;4991919999;МГТС;Москва
4991920000;4991929999;МГТС;Москва
4991930000;4991939999;МГТС;Москва
4991940000;4991949999;МГТС;Москва
4991950000;4991959999;МГТС;Москва
4991960000;4991969999;Московская городская телефонная сеть;Москва
4991970000;4991979999;МГТС;Москва
4991980000;4991989999;МГТС;Москва
4991990000;4991999999;МГТС;Москва
4992000000;4992009999;Московская городская телефонная сеть;Москва
4992010000;4992019999;Московская городская телефонная сеть;Москва
4992020000;4992069999;Московская городская телефонная сеть;Москва
4992070000;4992079999;Московская городская телефонная сеть;Москва
4992080000;4992089999;Московская городская телефонная сеть;Москва
4992090000;4992099999;Московская городская телефонная сеть;Москва
4992100000;4992103499;Московская городская телефонная сеть;Москва
4992103500;4992109999;Московская городская телефонная сеть;Москва
4992110000;4992119999;Московская городская телефонная сеть;Москва
4992120000;4992129999;ТЕТА ТЕЛЕКОМ;Москва
4992130000;4992139999;МСН Телеком;Москва
4992140000;4992149999;Оберон;Москва
4992150000;4992169999;ИНТЕЛЛИН;Москва
4992180000;4992182999;Московская городская телефонная сеть;Москва
4992183000;4992189999;Московская городская телефонная сеть;Москва
4992190000;4992199999;Московская городская телефонная сеть;Москва
4992200000;4992209999;Сафетель;Москва
4992210000;4992219999;ТЕТА ТЕЛЕКОМ;Москва
4992220000;4992259999;Московская городская телефонная сеть;Москва
4992260000;4992260999;ОСТ телеком;Москва
4992261000;4992261999;ОСМП;Москва
4992262000;4992262999;Акцепт Телеком;Москва
4992263000;4992263999;НаТелКом;Москва
4992264000;4992264999;ЛАСНЕТ;Москва
4992265000;4992265999;Вокзал-Инфоком;Москва
4992266000;4992266499;МОСТЕЛЕКОМ;Москва
4992266500;4992266999;Медиахолдингсвязь;Москва
4992267000;4992267999;Бизнес Клауд;Москва
4992268000;4992268999;РетнНет;Москва
4992269000;4992269499;Русские системы;Москва
4992269500;4992269999;Зингер-Компьютер;Москва
4992270000;4992279999;ТЕТА ТЕЛЕКОМ;Москва
4992280000;4992289999;Альфа Телеком;Москва
4992300000;4992309999;Московская городская телефонная сеть;Москва
4992310000;4992313299;Московская городская телефонная сеть;Москва
4992313300;4992313599;Сенсорные системы;Москва
4992313600;4992314999;Московская городская телефонная сеть;Москва
4992315000;4992316999;Центр радиотехнического оборудования и связи гражданской авиации;Москва
4992317000;4992317999;Московская городская телефонная сеть;Москва
4992318000;4992318299;Мобильные ТелеСистемы;Москва
4992318300;4992318499;Московская городская телефонная сеть;Москва
4992318500;4992318999;Мобильные ТелеСистемы;Москва
4992319000;4992349999;Московская городская телефонная сеть;Москва
4992350000;4992398999;Московская городская телефонная сеть;Москва
4992399000;4992399999;Межрегиональный ТранзитТелеком;Москва
4992400000;4992409299;МГТС;Москва
4992409300;4992409499;"энергетики и электрификации ""Мосэнерго";Москва
4992409500;4992409699;МГТС;Москва
4992409700;4992409999;"энергетики и электрификации ""Мосэнерго";Москва
4992410000;4992419999;Московская городская телефонная сеть;Москва
4992420000;4992429999;МГТС;Москва
4992430000;4992437999;МГТС;Москва
4992438000;4992438299;МИП-Телеком;Москва
4992438300;4992438499;Цифра-Телеком;Москва
4992438500;4992439999;МГТС;Москва
4992440000;4992446999;Московская городская телефонная сеть;Москва
4992447000;4992447199;Международная Компания Телекоммуникаций;Москва
4992447200;4992447799;Московская городская телефонная сеть;Москва
4992447800;4992447899;Международная Компания Телекоммуникаций;Москва
4992447900;4992449999;Московская городская телефонная сеть;Москва
4992450000;4992489999;Московская городская телефонная сеть;Москва
4992490000;4992499999;МГТС;Москва
4992500000;4992509999;МГТС;Москва
4992510000;4992519999;МГТС;Москва
4992520000;4992529999;Московская городская телефонная сеть;Москва
4992530000;4992539999;МГТС;Москва
4992540000;4992549999;МГТС;Москва
4992550000;4992569999;Московская городская телефонная сеть;Москва
4992570000;4992579999;МГТС;Москва
4992580000;4992589999;Мегатон;Москва
4992590000;4992599999;Московская городская телефонная сеть;Москва
4992600000;4992609999;Российские железные дороги;Москва
4992610000;4992619999;МГТС;Москва
4992620000;4992629999;Российские железные дороги;Москва
4992630000;4992637299;МГТС;Москва
4992637300;4992637499;Ордена Ленина Научно-исследовательский и конструкторский институт энергетики имени Н.А.Доллежаля;Москва
4992637500;4992639999;МГТС;Москва
4992640000;4992649999;МГТС;Москва
4992650000;4992659999;МГТС;Москва
4992660000;4992669999;Российские железные дороги;Москва
4992670000;4992679999;МГТС;Москва
4992680000;4992699999;Московская городская телефонная сеть;Москва
4992700000;4992700149;Вымпел-Коммуникации;Москва
4992700150;4992700169;Телеком сервис Т;Москва
