8162150000;8162150999;Новг.телекоммуник.;Новгородская область
8162151000;8162151999;Новг.телекоммуник.;Новгородская область
8162152000;8162152999;Новг.телекоммуник.;Новгородская область
8162153000;8162153999;Новг.телекоммуник.;Новгородская область
8162154000;8162154999;Новг.телекоммуник.;Новгородская область
8162155000;8162155999;Новг.телекоммуник.;Новгородская область
8162194400;8162194499;Вымпел-Коммуникации;Великий Новгород |Новгородская область
8162194500;8162194599;Вымпел-Коммуникации;Великий Новгород |Новгородская область
8162194600;8162194699;Вымпел-Коммуникации;Великий Новгород |Новгородская область
8162194700;8162194799;Вымпел-Коммуникации;Великий Новгород |Новгородская область
8162200000;8162200999;МТел;Великий Новгород |Новгородская область
8162220000;8162223999;Максима+;Великий Новгород |Новгородская область
8162224000;8162229999;Максима+;Великий Новгород |Новгородская область
8162270000;8162279999;Ростелеком;Великий Новгород |Новгородская область
8162280000;8162280999;ЗЭТ-Телеком;Великий Новгород |Новгородская область
8162287000;8162287999;Максима+;Великий Новгород |Новгородская область
8162288000;8162288999;Максима+;Великий Новгород |Новгородская область
8162289000;8162290999;Новгородские Телефонные Сети;Великий Новгород |Новгородская область
8162300000;8162309999;Интегральная телекоммуникационная сеть+;Великий Новгород |Новгородская область
8162330000;8162331999;Максима+;Великий Новгород |Новгородская область
8162332000;8162332199;МегаФон;Великий Новгород |Новгородская область
8162332200;8162338799;Максима+;Великий Новгород |Новгородская область
8162338800;8162338999;МегаФон;Великий Новгород |Новгородская область
8162339000;8162339299;Максима+;Великий Новгород |Новгородская область
8162339300;8162339499;МегаФон;Великий Новгород |Новгородская область
8162339500;8162339599;Максима+;Великий Новгород |Новгородская область
8162339600;8162339699;МегаФон;Великий Новгород |Новгородская область
8162339700;8162339999;Вымпел-Коммуникации;Великий Новгород |Новгородская область
8162345000;8162349999;МегаФон;Великий Новгород |Новгородская область
8162500000;8162501999;МегаФон;Великий Новгород |Новгородская область
8162502000;8162502999;НовЛайн+;Великий Новгород |Новгородская область
8162504000;8162507999;Квантум;Великий Новгород |Новгородская область
8162535000;8162535999;Ростелеком;Великий Новгород |Новгородская область
8162550000;8162559999;Новгородские телекоммуникации;Великий Новгород |Новгородская область
8162600000;8162609999;Мобильные ТелеСистемы;Великий Новгород |Новгородская область
8162610000;8162639599;Ростелеком;Великий Новгород |Новгородская область
8162639900;8162647839;Ростелеком;Великий Новгород |Новгородская область
8162647840;8162648999;Вымпел-Коммуникации;Великий Новгород |Новгородская область
8162649000;8162679999;Ростелеком;Великий Новгород |Новгородская область
8162680000;8162680999;Вымпел-Коммуникации;Великий Новгород |Новгородская область
8162681000;8162684399;Вымпел-Коммуникации;Великий Новгород |Новгородская область
8162684400;8162684499;ЗЭТ-Телеком;Великий Новгород |Новгородская область
8162684500;8162688999;Вымпел-Коммуникации;Великий Новгород |Новгородская область
8162689000;8162689999;Вымпел-Коммуникации;Великий Новгород |Новгородская область
8162693000;8162709999;Ростелеком;Великий Новгород |Новгородская область
8162720000;8162733973;Ростелеком;Великий Новгород |Новгородская область
8162733980;8162733999;Вымпел-Коммуникации;Великий Новгород |Новгородская область
8162734000;8162734979;Ростелеком;Великий Новгород |Новгородская область
8162734980;8162734999;Вымпел-Коммуникации;Великий Новгород |Новгородская область
8162735000;8162735793;Ростелеком;Великий Новгород |Новгородская область
8162735800;8162735999;Связь объектов транспорта и добычи нефти;Великий Новгород |Новгородская область
8162736000;8162736971;Ростелеком;Великий Новгород |Новгородская область
8162737000;8162737995;Ростелеком;Великий Новгород |Новгородская область
8162738000;8162739997;Ростелеком;Великий Новгород |Новгородская область
8162740000;8162749999;Ростелеком;Новгородский |Новгородская область
8162763000;8162763463;Ростелеком;Великий Новгород |Новгородская область
8162763500;8162763783;Ростелеком;Великий Новгород |Новгородская область
8162764000;8162764511;Ростелеком;Великий Новгород |Новгородская область
8162765000;8162766799;Ростелеком;Великий Новгород |Новгородская область
8162769000;8162769589;Ростелеком;Великий Новгород |Новгородская область
8162770000;8162782999;Ростелеком;Великий Новгород |Новгородская область
8162784000;8162784899;Ростелеком;Великий Новгород |Новгородская область
8162785000;8162786599;Ростелеком;Великий Новгород |Новгородская область
8162786700;8162786799;Ростелеком;Великий Новгород |Новгородская область
8162787000;8162787199;Ростелеком;Новгородский |Новгородская область
8162787300;8162787699;Ростелеком;Новгородский |Новгородская область
8162789000;8162792239;Ростелеком;Великий Новгород |Новгородская область
8162792300;8162792539;Ростелеком;Великий Новгород |Новгородская область
8162792600;8162792739;Ростелеком;Великий Новгород |Новгородская область
8162792900;8162795999;Ростелеком;Великий Новгород |Новгородская область
8162796000;8162797999;Максима;Великий Новгород |Новгородская область
8162799000;8162799999;Ростелеком;Великий Новгород |Новгородская область
8162900000;8162909999;МегаФон;Великий Новгород |Новгородская область
8162920000;8162929999;МегаФон;Великий Новгород |Новгородская область
8162930000;8162930499;Новгородские Телефонные Сети;Новгородский |Новгородская область
8162930500;8162930999;Максима+;Новгородский |Новгородская область
8162931000;8162931999;Ростелеком;Великий Новгород |Новгородская область
8162940000;8162940999;Вымпел-Коммуникации;Великий Новгород |Новгородская область
8162943000;8162944099;Ростелеком;Великий Новгород |Новгородская область
8162944100;8162944199;"Фирма ""ЮСМА";Великий Новгород |Новгородская область
8162944200;8162944299;Новгор.лин.-технол.уз.свя;Валдайский |Новгородская область
8162944300;8162944399;Новгор.лин.-технол.уз.свя;Валдайский |Новгородская область
8162944400;8162944899;Ростелеком;Великий Новгород |Новгородская область
8162944900;8162944999;"Фирма ""ЮСМА";Великий Новгород |Новгородская область
8162945000;8162945999;Ростелеком;Великий Новгород |Новгородская область
8162946000;8162946999;МегаФон;Великий Новгород |Новгородская область
8162947000;8162947999;Ростелеком;Великий Новгород |Новгородская область
8162948000;8162948999;Новгород Дейтаком;Великий Новгород |Новгородская область
8162949000;8162949999;Ростелеком;Великий Новгород |Новгородская область
8162960000;8162960999;МегаФон;Великий Новгород |Новгородская область
8162961000;8162961999;Новгород Дейтаком;Великий Новгород |Новгородская область
8162963000;8162969999;МегаФон;Великий Новгород |Новгородская область
