8422200000;8422225319;Ростелеком;Ульяновск |Ульяновская область
8422225320;8422228319;Мобильные ТелеСистемы;Ульяновск |Ульяновская область
8422228320;8422228399;ЭР-Телеком Холдинг;Ульяновск |Ульяновская область
8422228400;8422229999;Ростелеком;Ульяновск |Ульяновская область
8422230000;8422239999;Ростелеком;Ульяновск |Ульяновская область
8422240000;8422240999;Вымпел-Коммуникации;Ульяновск |Ульяновская область
8422241000;8422241999;Кросс Таун;Ульяновск |Ульяновская область
8422242000;8422245999;Квантум;Ульяновск |Ульяновская область
8422246000;8422247999;Вымпел-Коммуникации;Ульяновск |Ульяновская область
8422248000;8422248999;АйПиТелеком;Ульяновск |Ульяновская область
8422249000;8422249511;ДАРС-АйПи;Ульяновск |Ульяновская область
8422249512;8422249999;ЭР-Телеком Холдинг;Ульяновск |Ульяновская область
8422250000;8422259999;Ростелеком;Ульяновск |Ульяновская область
8422260000;8422269999;Ростелеком;Ульяновск |Ульяновская область
8422270000;8422274999;Телеком.ру;Ульяновск |Ульяновская область
8422275000;8422277999;ДАРС-АйПи;Ульяновск |Ульяновская область
8422278000;8422279999;Телеком.ру;Ульяновск |Ульяновская область
8422280000;8422282999;Авиастар-СП;Заволжский |Ульяновск |Ульяновская область
8422283000;8422283999;ЗЕБРА ТЕЛЕКОМ;Ульяновск |Ульяновская область
8422284000;8422285199;ЭР-Телеком Холдинг;Ульяновск |Ульяновская область
8422285200;8422285599;Авиастар-СП;Заволжский |Ульяновск |Ульяновская область
8422285600;8422287499;ЭР-Телеком Холдинг;Ульяновск |Ульяновская область
8422287500;8422287999;Авиастар-СП;Ульяновск |Ульяновская область
8422288000;8422288999;Авиастар-СП;Заволжский |Ульяновск |Ульяновская область
8422289000;8422291999;Вымпел-Коммуникации;Ульяновск |Ульяновская область
8422292000;8422293999;Ультрамарин;Ульяновск |Ульяновская область
8422294000;8422294999;Ростелеком;Ульяновск |Ульяновская область
8422295000;8422295999;ЭР-Телеком Холдинг;Ульяновск |Ульяновская область
8422296000;8422296999;Ростелеком;Ульяновск |Ульяновская область
8422297000;8422299899;ЭР-Телеком Холдинг;Ульяновск |Ульяновская область
8422299900;8422302659;Ростелеком;Ульяновск |Ульяновская область
8422302660;8422302999;ЭР-Телеком Холдинг;Ульяновск |Ульяновская область
8422303000;8422307999;ЭР-Телеком Холдинг;Ульяновск |Ульяновская область
8422308000;8422309019;Ростелеком;Ульяновск |Ульяновская область
8422309020;8422309899;ЭР-Телеком Холдинг;Ульяновск |Ульяновская область
8422309900;8422311599;Ростелеком;Ульяновск |Ульяновская область
8422311600;8422312811;ЭР-Телеком Холдинг;Ульяновск |Ульяновская область
8422313000;8422313999;Ростелеком;Ульяновск |Ульяновская область
8422316000;8422316679;Ростелеком;Ульяновск |Ульяновская область
8422317000;8422318999;Ростелеком;Ульяновск |Ульяновская область
8422320000;8422330199;Ростелеком;Ульяновск |Ульяновская область
8422330330;8422330339;Вымпел-Коммуникации;Ульяновск |Ульяновская область
8422331000;8422331999;Ростелеком;Ульяновск |Ульяновская область
8422332200;8422332599;Российские железные дороги;Ульяновск |Ульяновская область
8422333330;8422333339;Вымпел-Коммуникации;Ульяновск |Ульяновская область
8422333400;8422333449;Администрация Волжского бассейна внутренних водных путей;Ульяновск |Ульяновская область
8422334000;8422334999;Ростелеком;Ульяновск |Ульяновская область
8422336000;8422336999;Ростелеком;Ульяновск |Ульяновская область
8422340000;8422343149;Ростелеком;Ульяновск |Ульяновская область
8422348000;8422391059;Ростелеком;Ульяновск |Ульяновская область
8422396000;8422396199;Ростелеком;Ульяновск |Ульяновская область
8422397000;8422405999;Ростелеком;Ульяновск |Ульяновская область
8422406000;8422406999;Ульяновский автомоб.завод;Ульяновск |Ульяновская область
8422407000;8422408999;Ростелеком;Ульяновск |Ульяновская область
8422409000;8422409999;Ульяновский автомоб.завод;Ульяновск |Ульяновская область
8422410000;8422423999;Ростелеком;Ульяновск |Ульяновская область
8422424242;8422424242;Ростелеком;Ульяновск |Ульяновская область
