4832200000;4832200999;МТел;Брянск |Брянская область
4832210000;4832219999;Эликсон;Брянск |Брянская область
4832220000;4832229999;Эликсон;Брянск |Брянская область
4832230000;4832239999;Эликсон;Брянск |Брянская область
4832240000;4832249999;Эликсон;Брянск |Брянская область
4832250000;4832259999;Эликсон;Брянск |Брянская область
4832260000;4832291999;Ростелеком;Брянск |Брянская область
4832292000;4832295999;Российские железные дороги;Брянск |Брянская область
4832296000;4832296099;Ростелеком;Брянск |Брянская область
4832296100;4832296199;Ирмаш;Брянск |Брянская область
4832296200;4832296399;Ростелеком;Брянск |Брянская область
4832296400;4832296499;Ирмаш;Брянск |Брянская область
4832296500;4832296599;Ростелеком;Брянск |Брянская область
4832296600;4832296999;Ирмаш;Брянск |Брянская область
4832297000;4832299999;Ростелеком;Брянск |Брянская область
4832300000;4832304999;МегаФон;Брянск |Брянская область
4832305000;4832319999;Брянск Связь-ТВ;Брянск |Брянская область
4832320000;4832329999;ЭР-Телеком Холдинг;Брянск |Брянская область
4832330000;4832354999;Мобильные ТелеСистемы;Брянск |Брянская область
4832355000;4832356999;Мобильные ТелеСистемы;Брянск |Брянская область
4832357000;4832359999;Реком;Брянск |Брянская область
4832360000;4832360999;Вымпел-Коммуникации;Брянск |Брянская область
4832361000;4832361999;Гамма Телеком;Брянск |Брянская область
4832362000;4832366999;ЭР-Телеком Холдинг;Брянск |Брянская область
4832367000;4832368999;Вымпел-Коммуникации;Брянск |Брянская область
4832370000;4832371999;Вымпел-Коммуникации;Брянск |Брянская область
4832372000;4832376999;Связь-Сервис-Телеком;Брянск |Брянская область
4832377000;4832378999;Вымпел-Коммуникации;Брянск |Брянская область
4832410000;4832419999;Ростелеком;Брянск |Брянская область
4832440000;4832444999;Связь-Сервис-Интернет;Брянск |Брянская область
4832500000;4832500999;МТел;Брянск |Брянская область
4832501000;4832505999;Вымпел-Коммуникации;Брянск |Брянская область
4832510000;4832546399;Ростелеком;Брянск |Брянская область
4832546400;4832546499;Брянский электромеханический завод;Брянск |Брянская область
4832546500;4832546599;Ростелеком;Брянск |Брянская область
4832546600;4832546699;Брянский электромеханический завод;Брянск |Брянская область
4832546700;4832546899;Ростелеком;Брянск |Брянская область
4832546900;4832546999;Брянский электромеханический завод;Брянск |Брянская область
4832547000;4832549299;Ростелеком;Брянск |Брянская область
4832549300;4832549499;Российские железные дороги;Брянск |Брянская область
4832549500;4832579999;Ростелеком;Брянск |Брянская область
4832580000;4832589999;Вымпел-Коммуникации;Брянск |Брянская область
4832590000;4832593999;Квантум;Брянск |Брянская область
4832594000;4832594999;Телс;Брянск |Брянская область
4832595000;4832599999;Брянск Связь-ТВ;Брянск |Брянская область
4832600000;4832600999;Комтел;Брянск |Брянская область
